datetime	temp0.1	temp0.5	temp1.0	temp2.0	temp3.0
2014-07-14 12:10:00	21.47	21.28	21	11.82	6.88
2014-07-14 12:20:00	21.47	21.38	20.42	11.53	6.88
2014-07-14 12:30:00	21.47	21.28	20.61	10.94	6.67
2014-07-14 12:40:00	21.57	21.28	20.9	10.65	6.67
2014-07-14 12:50:00	21.66	21.38	21	11.04	6.57
2014-07-14 13:00:00	21.66	21.38	20.9	11.14	6.57
2014-07-14 13:10:00	21.66	21.38	20.71	10.75	6.37
2014-07-14 13:20:00	21.57	21.38	20.61	10.75	6.17
2014-07-14 13:30:00	21.38	21.28	20.81	11.62	6.47
2014-07-14 13:40:00	21.38	21.28	20.9	11.62	6.57
2014-07-14 13:50:00	21.38	21.38	20.81	11.14	6.57
2014-07-14 14:00:00	21.38	21.38	21	10.94	6.27
2014-07-14 14:10:00	21.38	21.38	21	11.62	6.67
2014-07-14 14:20:00	21.38	21.38	21.19	11.43	7.08
2014-07-14 14:30:00	21.38	21.38	20.71	11.14	7.08
2014-07-14 14:40:00	21.38	21.38	20.71	10.75	6.78
2014-07-14 14:50:00	21.47	21.38	21.19	11.24	6.67
2014-07-14 15:00:00	21.66	21.47	21.28	11.72	6.98
2014-07-14 15:10:00	21.66	21.57	21.28	11.53	6.98
2014-07-14 15:20:00	21.76	21.57	21.09	10.75	6.67
2014-07-14 15:30:00	21.76	21.57	20.9	10.94	6.06
2014-07-14 15:40:00	21.76	21.57	21.28	11.72	6.37
2014-07-14 15:50:00	21.85	21.66	21.19	11.72	6.67
2014-07-14 16:00:00	22.24	21.66	20.81	11.24	6.67
2014-07-14 16:10:00	22.24	21.76	19.76	11.14	6.17
2014-07-14 16:20:00	22.14	21.66	19.95	11.82	6.47
2014-07-14 16:30:00	22.62	21.76	20.14	12.01	6.57
2014-07-14 16:40:00	22.43	21.76	20.14	11.53	6.78
2014-07-14 16:50:00	22.24	21.66	20.14	10.75	6.78
2014-07-14 17:00:00	22.24	21.66	20.52	10.75	6.67
2014-07-14 17:10:00	22.33	21.66	20.71	11.24	6.37
2014-07-14 17:20:00	22.62	21.66	20.9	10.94	6.57
2014-07-14 17:30:00	22.14	21.57	20.71	10.26	6.57
2014-07-14 17:40:00	21.85	21.47	20.33	10.75	6.37
2014-07-14 17:50:00	21.95	21.47	20.71	11.33	6.98
2014-07-14 18:00:00	21.85	21.47	21	11.33	7.18
2014-07-14 18:10:00	21.85	21.47	20.52	11.24	7.18
2014-07-14 18:20:00	22.24	21.47	20.81	10.75	6.78
2014-07-14 18:30:00	21.66	21.47	20.81	11.04	6.88
2014-07-14 18:40:00	21.66	21.47	20.81	10.94	6.98
2014-07-14 18:50:00	21.57	21.47	21	11.04	6.78
2014-07-14 19:00:00	21.57	21.57	21	11.04	6.78
2014-07-14 19:10:00	21.66	21.57	21.09	11.33	6.67
2014-07-14 19:20:00	21.76	21.57	21.09	11.92	6.57
2014-07-14 19:30:00	21.66	21.57	21	11.62	6.37
2014-07-14 19:40:00	21.66	21.57	20.61	11.62	6.06
2014-07-14 19:50:00	21.57	21.66	20.71	11.62	6.27
2014-07-14 20:00:00	21.57	21.66	20.33	12.01	6.37
2014-07-14 20:10:00	21.57	21.57	20.71	12.21	6.17
2014-07-14 20:20:00	21.47	21.57	20.81	11.53	6.57
2014-07-14 20:30:00	21.47	21.47	20.71	11.43	6.47
2014-07-14 20:40:00	21.38	21.47	20.81	11.53	6.47
2014-07-14 20:50:00	21.38	21.47	20.52	11.72	6.47
2014-07-14 21:00:00	21.38	21.47	20.52	11.14	6.27
2014-07-14 21:10:00	21.38	21.38	20.42	10.75	6.17
2014-07-14 21:20:00	21.28	21.38	20.42	10.65	6.27
2014-07-14 21:30:00	21.28	21.28	20.81	10.65	6.98
2014-07-14 21:40:00	21.28	21.28	21	10.85	7.18
2014-07-14 21:50:00	21.19	21.28	20.42	10.55	7.18
2014-07-14 22:00:00	21.19	21.19	20.71	10.75	7.18
2014-07-14 22:10:00	21.19	21.19	21.09	10.94	7.48
2014-07-14 22:20:00	21.09	21.19	21.09	11.04	7.58
2014-07-14 22:30:00	21.09	21.09	20.81	10.94	6.98
2014-07-14 22:40:00	21.09	21.09	21	11.04	6.88
2014-07-14 22:50:00	21	21.09	21.09	11.04	6.78
2014-07-14 23:00:00	21	21	21	11.24	7.08
2014-07-14 23:10:00	21	21.09	21	11.04	6.98
2014-07-14 23:20:00	21	21	20.81	11.53	6.67
2014-07-14 23:30:00	20.9	21	20.81	11.82	6.37
2014-07-14 23:40:00	20.9	21	20.71	11.72	6.57
2014-07-14 23:50:00	20.9	20.9	20.71	11.53	6.37
2014-07-15 00:00:00	20.9	20.9	20.71	11.43	6.17
2014-07-15 00:10:00	20.81	20.9	20.52	11.62	6.27
2014-07-15 00:20:00	20.81	20.9	20.81	12.01	6.37
2014-07-15 00:30:00	20.81	20.81	20.81	11.62	6.27
2014-07-15 00:40:00	20.71	20.81	20.71	11.62	6.37
2014-07-15 00:50:00	20.71	20.81	20.81	11.33	6.06
2014-07-15 01:00:00	20.71	20.81	20.71	11.33	6.06
2014-07-15 01:10:00	20.71	20.71	20.61	11.43	6.17
2014-07-15 01:20:00	20.71	20.71	20.71	10.75	6.57
2014-07-15 01:30:00	20.61	20.71	20.61	10.85	6.78
2014-07-15 01:40:00	20.61	20.61	20.61	10.65	6.78
2014-07-15 01:50:00	20.61	20.61	20.61	10.65	7.18
2014-07-15 02:00:00	20.52	20.61	20.61	10.94	7.18
2014-07-15 02:10:00	20.52	20.61	20.52	10.94	7.08
2014-07-15 02:20:00	20.52	20.52	20.52	10.94	7.08
2014-07-15 02:30:00	20.52	20.52	20.52	11.24	7.08
2014-07-15 02:40:00	20.52	20.52	20.42	11.43	7.08
2014-07-15 02:50:00	20.42	20.52	20.42	11.33	6.78
2014-07-15 03:00:00	20.42	20.42	20.42	11.24	6.88
2014-07-15 03:10:00	20.33	20.42	20.33	11.14	6.98
2014-07-15 03:20:00	20.33	20.33	20.33	11.24	6.88
2014-07-15 03:30:00	20.33	20.33	20.33	11.24	6.78
2014-07-15 03:40:00	20.33	20.33	20.23	11.14	6.57
2014-07-15 03:50:00	20.33	20.33	20.23	11.24	6.47
2014-07-15 04:00:00	20.23	20.23	20.23	11.33	6.47
2014-07-15 04:10:00	20.23	20.23	20.23	11.43	6.37
2014-07-15 04:20:00	20.14	20.23	20.14	11.43	6.27
2014-07-15 04:30:00	20.14	20.14	20.14	11.43	6.27
2014-07-15 04:40:00	20.14	20.14	20.14	11.33	6.37
2014-07-15 04:50:00	20.14	20.14	20.14	11.24	6.47
2014-07-15 05:00:00	20.04	20.14	20.04	11.24	6.57
2014-07-15 05:10:00	20.04	20.04	20.04	11.24	6.57
2014-07-15 05:20:00	20.04	20.04	20.04	11.04	6.67
2014-07-15 05:30:00	19.95	20.04	19.95	10.94	6.78
2014-07-15 05:40:00	19.95	19.95	19.95	11.04	6.78
2014-07-15 05:50:00	19.95	19.95	19.95	11.14	6.98
2014-07-15 06:00:00	19.85	19.95	19.95	11.14	6.88
2014-07-15 06:10:00	19.85	19.95	19.85	11.24	6.78
2014-07-15 06:20:00	19.85	19.85	19.85	11.14	6.78
2014-07-15 06:30:00	19.85	19.85	19.85	11.24	6.78
2014-07-15 06:40:00	19.85	19.85	19.85	11.24	6.57
2014-07-15 06:50:00	19.76	19.85	19.76	11.43	6.47
2014-07-15 07:00:00	19.76	19.85	19.76	11.43	6.37
2014-07-15 07:10:00	19.76	19.76	19.76	11.14	6.57
2014-07-15 07:20:00	19.76	19.76	19.76	11.14	6.67
2014-07-15 07:30:00	19.76	19.76	19.76	11.33	6.67
2014-07-15 07:40:00	19.76	19.76	19.66	11.53	6.67
2014-07-15 07:50:00	19.66	19.76	19.66	11.53	6.57
2014-07-15 08:00:00	19.66	19.76	19.66	11.53	6.67
2014-07-15 08:10:00	19.66	19.66	19.66	11.43	6.78
2014-07-15 08:20:00	19.57	19.66	19.66	11.33	6.57
2014-07-15 08:30:00	19.66	19.66	19.66	11.24	6.57
2014-07-15 08:40:00	19.66	19.66	19.57	11.33	6.47
2014-07-15 08:50:00	19.66	19.66	19.57	11.33	6.78
2014-07-15 09:00:00	19.66	19.66	19.57	11.33	6.78
2014-07-15 09:10:00	19.66	19.66	19.57	11.24	6.67
2014-07-15 09:20:00	19.66	19.66	19.57	11.04	6.67
2014-07-15 09:30:00	19.66	19.66	19.57	11.14	6.78
2014-07-15 09:40:00	19.57	19.57	19.57	11.24	6.78
2014-07-15 09:50:00	19.66	19.57	19.57	11.04	6.88
2014-07-15 10:00:00	19.66	19.57	19.57	11.04	6.98
2014-07-15 10:10:00	19.57	19.57	19.57	11.14	6.78
2014-07-15 10:20:00	19.66	19.57	19.57	11.04	6.78
2014-07-15 10:30:00	19.57	19.57	19.57	11.14	6.78
2014-07-15 10:40:00	19.66	19.57	19.57	11.04	6.67
2014-07-15 10:50:00	19.76	19.66	19.57	11.14	6.57
2014-07-15 11:00:00	19.76	19.66	19.57	11.53	6.57
2014-07-15 11:10:00	19.95	19.76	19.57	11.72	6.67
2014-07-15 11:20:00	20.04	19.76	19.57	11.53	6.67
2014-07-15 11:30:00	20.04	19.66	19.57	11.14	6.47
2014-07-15 11:40:00	20.14	19.76	19.57	11.33	6.47
2014-07-15 11:50:00	20.04	19.85	19.66	11.43	6.57
2014-07-15 12:00:00	20.33	19.95	19.66	11.62	6.67
2014-07-15 12:10:00	20.23	20.04	19.76	11.14	6.47
2014-07-15 12:20:00	20.33	20.14	19.76	11.33	6.47
2014-07-15 12:30:00	20.33	20.04	19.76	11.43	6.57
2014-07-15 12:40:00	20.52	20.14	19.76	11.33	6.67
2014-07-15 12:50:00	20.61	20.23	19.76	11.24	6.67
2014-07-15 13:00:00	20.71	20.14	19.66	11.43	6.88
2014-07-15 13:10:00	20.71	20.14	19.85	11.53	6.67
2014-07-15 13:20:00	21	20.33	19.66	11.62	6.88
2014-07-15 13:30:00	20.9	20.42	19.47	11.33	6.88
2014-07-15 13:40:00	20.9	20.23	19.47	11.04	6.27
2014-07-15 13:50:00	21	20.33	19.57	11.24	6.78
2014-07-15 14:00:00	21.09	20.23	19.57	11.24	6.98
2014-07-15 14:10:00	21.09	20.33	19.57	11.14	6.67
2014-07-15 14:20:00	21.09	20.61	19.57	10.85	6.47
2014-07-15 14:30:00	21.09	20.9	19.57	11.33	6.47
2014-07-15 14:40:00	21.28	21	19.57	11.04	6.57
2014-07-15 14:50:00	21.28	21	19.57	11.24	6.88
2014-07-15 15:00:00	21.19	21	19.66	11.24	6.98
2014-07-15 15:10:00	21.09	21	19.76	10.94	6.88
2014-07-15 15:20:00	21.09	20.71	19.95	11.14	6.88
2014-07-15 15:30:00	21.28	20.81	19.76	11.04	7.08
2014-07-15 15:40:00	21.38	20.9	19.57	11.04	7.18
2014-07-15 15:50:00	21.66	20.9	19.57	10.85	6.88
2014-07-15 16:00:00	21.19	20.71	19.47	11.43	7.28
2014-07-15 16:10:00	21.19	20.71	19.47	11.82	6.88
2014-07-15 16:20:00	21.28	20.9	19.47	11.72	6.57
2014-07-15 16:30:00	21.95	20.9	19.47	11.43	6.47
2014-07-15 16:40:00	21.28	20.61	19.57	11.53	6.17
2014-07-15 16:50:00	21.66	20.61	19.57	11.14	6.06
2014-07-15 17:00:00	21.85	20.71	19.57	11.43	6.37
2014-07-15 17:10:00	21.85	20.81	19.57	11.04	6.37
2014-07-15 17:20:00	21.85	20.81	19.57	11.14	6.27
2014-07-15 17:30:00	21.76	20.71	19.57	11.92	6.27
2014-07-15 17:40:00	21.76	20.81	19.57	11.72	6.47
2014-07-15 17:50:00	22.05	20.81	19.57	11.24	6.88
2014-07-15 18:00:00	22.14	20.52	19.47	11.04	6.78
2014-07-15 18:10:00	21.66	20.23	19.47	11.24	6.78
2014-07-15 18:20:00	21.95	20.14	19.57	11.24	7.38
2014-07-15 18:30:00	21.76	21.09	19.66	11.43	7.58
2014-07-15 18:40:00	21.76	20.61	19.66	11.14	7.28
2014-07-15 18:50:00	21.76	20.52	19.66	10.45	6.78
2014-07-15 19:00:00	21.66	20.52	19.76	11.04	6.88
2014-07-15 19:10:00	21.66	20.61	19.76	11.43	6.67
2014-07-15 19:20:00	21.38	20.9	19.57	11.33	6.78
2014-07-15 19:30:00	21.38	20.61	19.57	11.24	6.47
2014-07-15 19:40:00	21.38	20.52	19.66	11.24	6.47
2014-07-15 19:50:00	21.19	20.42	19.66	11.33	6.47
2014-07-15 20:00:00	21.19	20.61	19.66	11.33	6.67
2014-07-15 20:10:00	21.09	20.61	19.66	11.53	6.78
2014-07-15 20:20:00	21	20.71	19.57	11.82	6.78
2014-07-15 20:30:00	21	20.52	19.57	11.92	6.78
2014-07-15 20:40:00	20.9	20.61	19.66	11.43	6.98
2014-07-15 20:50:00	20.81	20.81	19.66	11.14	6.88
2014-07-15 21:00:00	20.81	20.81	19.66	11.14	6.67
2014-07-15 21:10:00	20.71	20.71	19.57	11.04	6.37
2014-07-15 21:20:00	20.71	20.71	19.66	10.94	6.17
2014-07-15 21:30:00	20.61	20.71	19.76	11.24	6.37
2014-07-15 21:40:00	20.61	20.61	19.66	10.94	6.78
2014-07-15 21:50:00	20.52	20.61	19.57	10.94	6.78
2014-07-15 22:00:00	20.52	20.52	19.66	11.33	6.78
2014-07-15 22:10:00	20.42	20.52	19.66	11.43	7.08
2014-07-15 22:20:00	20.42	20.42	19.66	11.33	6.98
2014-07-15 22:30:00	20.42	20.42	19.57	11.24	7.08
2014-07-15 22:40:00	20.33	20.33	19.47	11.04	6.88
2014-07-15 22:50:00	20.23	20.33	19.47	11.33	7.08
2014-07-15 23:00:00	20.23	20.23	19.57	11.43	6.67
2014-07-15 23:10:00	20.14	20.23	19.57	11.24	6.67
2014-07-15 23:20:00	20.14	20.14	19.57	10.94	6.47
2014-07-15 23:30:00	20.04	20.14	19.47	11.04	6.27
2014-07-15 23:40:00	20.04	20.04	19.47	11.33	6.27
2014-07-15 23:50:00	20.04	20.04	19.47	11.24	6.37
2014-07-16 00:00:00	19.95	19.95	19.57	11.33	6.47
2014-07-16 00:10:00	19.85	19.95	19.57	11.43	6.57
2014-07-16 00:20:00	19.85	19.95	19.47	11.53	6.67
2014-07-16 00:30:00	19.85	19.85	19.47	11.62	6.67
2014-07-16 00:40:00	19.76	19.85	19.57	11.53	6.67
2014-07-16 00:50:00	19.76	19.76	19.57	11.62	6.88
2014-07-16 01:00:00	19.76	19.76	19.66	11.43	6.88
2014-07-16 01:10:00	19.66	19.76	19.66	11.43	6.67
2014-07-16 01:20:00	19.66	19.66	19.57	11.43	6.57
2014-07-16 01:30:00	19.66	19.66	19.57	11.33	6.57
2014-07-16 01:40:00	19.57	19.57	19.57	11.14	6.57
2014-07-16 01:50:00	19.47	19.57	19.57	10.94	6.57
2014-07-16 02:00:00	19.47	19.57	19.47	11.14	6.67
2014-07-16 02:10:00	19.47	19.47	19.47	11.33	6.88
2014-07-16 02:20:00	19.47	19.47	19.47	11.33	6.67
2014-07-16 02:30:00	19.38	19.47	19.38	11.43	6.78
2014-07-16 02:40:00	19.38	19.38	19.38	11.33	6.78
2014-07-16 02:50:00	19.38	19.38	19.38	11.33	6.88
2014-07-16 03:00:00	19.28	19.28	19.28	11.33	6.88
2014-07-16 03:10:00	19.28	19.28	19.28	11.53	6.78
2014-07-16 03:20:00	19.28	19.28	19.19	11.33	6.67
2014-07-16 03:30:00	19.19	19.28	19.19	11.24	6.67
2014-07-16 03:40:00	19.19	19.19	19.19	11.14	6.78
2014-07-16 03:50:00	19.19	19.19	19.19	11.14	6.67
2014-07-16 04:00:00	19.09	19.19	19.09	11.14	6.57
2014-07-16 04:10:00	19.09	19.19	19.09	11.04	6.57
2014-07-16 04:20:00	19.09	19.09	19.09	11.14	6.57
2014-07-16 04:30:00	19.09	19.09	19.09	11.04	6.78
2014-07-16 04:40:00	19	19.09	19	11.14	6.78
2014-07-16 04:50:00	19	19.09	19	11.33	6.78
2014-07-16 05:00:00	19	19	19	11.62	6.78
2014-07-16 05:10:00	18.9	19	18.9	11.43	6.78
2014-07-16 05:20:00	18.9	18.9	18.9	11.24	6.78
2014-07-16 05:30:00	18.9	18.9	18.9	11.24	6.67
2014-07-16 05:40:00	18.9	18.9	18.81	11.24	6.67
2014-07-16 05:50:00	18.81	18.81	18.81	11.24	6.57
2014-07-16 06:00:00	18.81	18.81	18.81	11.33	6.57
2014-07-16 06:10:00	18.81	18.81	18.81	11.33	6.47
2014-07-16 06:20:00	18.81	18.81	18.81	11.24	6.37
2014-07-16 06:30:00	18.81	18.81	18.71	11.24	6.47
2014-07-16 06:40:00	18.81	18.81	18.71	11.24	6.47
2014-07-16 06:50:00	18.81	18.81	18.71	11.24	6.57
2014-07-16 07:00:00	18.71	18.81	18.71	11.24	6.67
2014-07-16 07:10:00	18.71	18.81	18.71	11.14	6.67
2014-07-16 07:20:00	18.71	18.71	18.71	11.43	6.78
2014-07-16 07:30:00	18.71	18.71	18.71	11.43	6.78
2014-07-16 07:40:00	18.71	18.71	18.71	11.53	6.88
2014-07-16 07:50:00	18.71	18.71	18.71	11.43	6.88
2014-07-16 08:00:00	18.71	18.71	18.71	11.24	6.67
2014-07-16 08:10:00	18.71	18.71	18.71	11.24	6.67
2014-07-16 08:20:00	18.71	18.71	18.71	11.24	6.78
2014-07-16 08:30:00	18.71	18.71	18.71	11.33	6.78
2014-07-16 08:40:00	18.81	18.71	18.71	11.33	6.78
2014-07-16 08:50:00	18.81	18.71	18.71	11.43	6.67
2014-07-16 09:00:00	18.81	18.71	18.71	11.24	6.67
2014-07-16 09:10:00	18.81	18.81	18.62	11.24	6.67
2014-07-16 09:20:00	18.9	18.81	18.62	11.24	6.78
2014-07-16 09:30:00	19	18.81	18.62	11.24	6.88
2014-07-16 09:40:00	19	18.81	18.62	11.33	6.88
2014-07-16 09:50:00	19.09	18.81	18.71	11.24	6.88
2014-07-16 10:00:00	19.38	19	18.71	11.24	6.78
2014-07-16 10:10:00	19.47	19.09	18.81	11.24	6.78
2014-07-16 10:20:00	19.57	19	18.9	11.24	6.78
2014-07-16 10:30:00	19.76	19.19	19	11.53	6.67
2014-07-16 10:40:00	19.85	19.28	18.81	11.53	6.67
2014-07-16 10:50:00	19.85	19.38	18.81	11.72	6.57
2014-07-16 11:00:00	20.14	19.57	18.81	11.33	6.57
2014-07-16 11:10:00	20.14	19.76	18.81	10.94	6.37
2014-07-16 11:20:00	20.33	19.66	18.9	11.33	6.67
2014-07-16 11:30:00	20.14	19.76	18.9	11.53	6.67
2014-07-16 11:40:00	20.52	19.85	19	11.33	6.78
2014-07-16 11:50:00	20.61	19.95	18.81	11.33	6.78
2014-07-16 12:00:00	20.42	20.14	18.81	11.43	6.57
2014-07-16 12:10:00	20.61	20.04	18.9	11.33	6.78
2014-07-16 12:20:00	20.71	20.14	18.81	11.62	6.67
2014-07-16 12:30:00	21	20.04	18.71	11.92	6.57
2014-07-16 12:40:00	20.71	20.04	18.71	11.82	6.67
2014-07-16 12:50:00	21.09	20.23	18.81	11.72	6.67
2014-07-16 13:00:00	21.19	20.23	18.81	11.14	6.37
2014-07-16 13:10:00	21.19	20.23	18.71	10.75	6.27
2014-07-16 13:20:00	21.38	20.04	18.81	10.65	6.78
2014-07-16 13:30:00	21.66	19.76	18.81	11.33	6.98
2014-07-16 13:40:00	21.85	19.76	18.81	11.33	7.08
2014-07-16 13:50:00	22.14	19.66	18.81	11.43	6.47
2014-07-16 14:00:00	22.24	20.14	18.81	11.14	6.47
2014-07-16 14:10:00	22.14	20.33	18.71	10.75	6.78
2014-07-16 14:20:00	22.14	21.66	18.81	10.94	7.38
2014-07-16 14:30:00	22.05	22.05	18.71	10.75	6.98
2014-07-16 14:40:00	22.14	21.76	18.81	11.14	6.78
2014-07-16 14:50:00	22.52	21.57	18.81	11.33	6.88
2014-07-16 15:00:00	22.91	22.14	18.9	11.43	7.08
2014-07-16 15:10:00	22.81	21.85	18.9	11.43	7.18
2014-07-16 15:20:00	23.1	22.14	18.81	11.04	6.88
2014-07-16 15:30:00	23.29	19.85	18.9	11.43	6.98
2014-07-16 15:40:00	23.1	19.85	18.9	12.11	6.98
2014-07-16 15:50:00	23.39	20.14	18.9	11.72	6.67
2014-07-16 16:00:00	23.39	20.42	18.9	10.75	6.57
2014-07-16 16:10:00	23.1	22.43	18.9	10.94	6.47
2014-07-16 16:20:00	23.2	22.24	18.9	11.43	6.27
2014-07-16 16:30:00	23.2	22.72	19	11.72	6.27
2014-07-16 16:40:00	23.1	22.81	19	11.72	6.67
2014-07-16 16:50:00	23.29	22.81	18.9	11.53	6.27
2014-07-16 17:00:00	23.39	22.91	19	11.92	6.27
2014-07-16 17:10:00	23.58	20.71	19	11.92	6.57
2014-07-16 17:20:00	23.87	20.71	18.9	12.5	6.57
2014-07-16 17:30:00	23.87	20.04	18.81	11.82	6.98
2014-07-16 17:40:00	23.77	20.23	18.9	11.14	6.88
2014-07-16 17:50:00	23.68	21.66	18.9	11.24	6.27
2014-07-16 18:00:00	23.58	23.2	18.9	10.75	6.88
2014-07-16 18:10:00	23.48	23	19	10.55	7.08
2014-07-16 18:20:00	23.48	21.85	19	10.94	6.98
2014-07-16 18:30:00	23.48	22.14	19	11.14	6.78
2014-07-16 18:40:00	23.48	20.42	18.9	11.82	6.57
2014-07-16 18:50:00	23.48	20.14	18.71	11.72	6.98
2014-07-16 19:00:00	23.48	20.23	18.81	11.43	6.98
2014-07-16 19:10:00	23.39	20.52	18.9	10.94	7.38
2014-07-16 19:20:00	23.29	20.23	18.9	11.24	7.18
2014-07-16 19:30:00	23.29	20.04	19	10.94	6.98
2014-07-16 19:40:00	23.2	20.04	18.9	11.04	6.57
2014-07-16 19:50:00	23.2	21.57	18.9	10.75	6.57
2014-07-16 20:00:00	23.1	21.28	19	10.75	6.98
2014-07-16 20:10:00	23	20.52	19	11.24	6.57
2014-07-16 20:20:00	22.91	20.42	18.9	11.53	6.57
2014-07-16 20:30:00	22.91	20.52	19	11.72	6.78
2014-07-16 20:40:00	22.81	20.33	18.81	11.72	6.47
2014-07-16 20:50:00	22.72	20.23	18.71	11.92	6.47
2014-07-16 21:00:00	22.72	20.23	18.81	11.82	6.67
2014-07-16 21:10:00	22.62	20.23	19	11.62	6.88
2014-07-16 21:20:00	22.52	20.33	19	11.62	6.57
2014-07-16 21:30:00	22.33	20.61	18.9	11.33	6.27
2014-07-16 21:40:00	22.24	20.9	18.9	11.33	6.06
2014-07-16 21:50:00	22.14	20.9	18.9	11.14	6.57
2014-07-16 22:00:00	22.05	21	18.9	11.33	6.78
2014-07-16 22:10:00	22.05	20.9	19	11.24	6.47
2014-07-16 22:20:00	21.95	21.09	18.9	11.33	6.57
2014-07-16 22:30:00	21.85	20.9	18.9	11.33	6.57
2014-07-16 22:40:00	21.85	20.33	18.81	11.24	6.78
2014-07-16 22:50:00	21.76	20.42	18.9	11.24	6.88
2014-07-16 23:00:00	21.66	20.33	18.81	11.24	7.08
2014-07-16 23:10:00	21.57	20.61	18.9	11.53	6.98
2014-07-16 23:20:00	21.47	20.61	18.81	11.53	6.98
2014-07-16 23:30:00	21.38	20.71	18.9	11.33	6.78
2014-07-16 23:40:00	21.38	20.9	18.9	11.14	6.67
2014-07-16 23:50:00	21.28	20.81	18.9	10.94	6.67
2014-07-17 00:00:00	21.28	21.09	18.9	11.04	6.67
2014-07-17 00:10:00	21.19	20.81	18.81	11.43	6.78
2014-07-17 00:20:00	21.09	21	18.81	11.53	6.78
2014-07-17 00:30:00	21	21	18.9	11.33	6.78
2014-07-17 00:40:00	21	21	18.9	11.24	6.98
2014-07-17 00:50:00	20.9	20.81	18.81	11.24	6.98
2014-07-17 01:00:00	20.81	20.81	18.81	11.24	7.08
2014-07-17 01:10:00	20.81	20.71	18.81	11.43	6.88
2014-07-17 01:20:00	20.71	20.71	18.81	11.62	6.67
2014-07-17 01:30:00	20.71	20.71	18.9	11.33	6.57
2014-07-17 01:40:00	20.61	20.61	18.9	11.33	6.67
2014-07-17 01:50:00	20.52	20.61	18.9	11.33	6.67
2014-07-17 02:00:00	20.52	20.52	18.9	11.14	6.57
2014-07-17 02:10:00	20.42	20.52	18.9	11.24	6.47
2014-07-17 02:20:00	20.42	20.42	18.9	11.33	6.37
2014-07-17 02:30:00	20.33	20.33	18.9	11.33	6.47
2014-07-17 02:40:00	20.33	20.33	18.9	11.33	6.67
2014-07-17 02:50:00	20.23	20.23	18.81	11.24	6.88
2014-07-17 03:00:00	20.23	20.23	18.9	11.43	6.88
2014-07-17 03:10:00	20.14	20.23	18.81	11.43	6.78
2014-07-17 03:20:00	20.14	20.14	18.9	11.43	6.78
2014-07-17 03:30:00	20.04	20.04	18.9	11.43	6.78
2014-07-17 03:40:00	20.04	20.04	18.9	11.33	6.57
2014-07-17 03:50:00	19.95	19.95	18.9	11.33	6.57
2014-07-17 04:00:00	19.95	19.95	18.9	11.14	6.67
2014-07-17 04:10:00	19.85	19.95	18.9	11.14	6.78
2014-07-17 04:20:00	19.85	19.85	18.9	11.24	6.78
2014-07-17 04:30:00	19.76	19.85	18.9	11.24	6.78
2014-07-17 04:40:00	19.76	19.76	18.81	11.33	6.57
2014-07-17 04:50:00	19.66	19.76	18.81	11.33	6.57
2014-07-17 05:00:00	19.66	19.66	18.9	11.24	6.67
2014-07-17 05:10:00	19.66	19.66	18.9	11.33	6.88
2014-07-17 05:20:00	19.57	19.66	18.9	11.43	6.88
2014-07-17 05:30:00	19.57	19.57	18.9	11.33	6.88
2014-07-17 05:40:00	19.47	19.57	18.9	11.33	6.88
2014-07-17 05:50:00	19.47	19.47	18.9	11.33	6.78
2014-07-17 06:00:00	19.47	19.47	18.9	11.24	6.67
2014-07-17 06:10:00	19.47	19.47	18.81	11.33	6.78
2014-07-17 06:20:00	19.38	19.38	18.81	11.24	6.67
2014-07-17 06:30:00	19.38	19.38	18.9	11.33	6.67
2014-07-17 06:40:00	19.38	19.38	18.9	11.43	6.67
2014-07-17 06:50:00	19.38	19.38	18.9	11.33	6.67
2014-07-17 07:00:00	19.38	19.28	18.9	11.43	6.67
2014-07-17 07:10:00	19.47	19.38	18.9	11.43	6.67
2014-07-17 07:20:00	19.47	19.38	18.9	11.33	6.78
2014-07-17 07:30:00	19.47	19.38	18.9	11.33	6.88
2014-07-17 07:40:00	19.47	19.38	18.9	11.53	6.78
2014-07-17 07:50:00	19.57	19.38	18.9	11.53	6.78
2014-07-17 08:00:00	19.66	19.38	18.9	11.43	6.67
2014-07-17 08:10:00	19.57	19.38	19	11.33	6.67
2014-07-17 08:20:00	19.57	19.38	19.09	11.04	6.67
2014-07-17 08:30:00	19.57	19.28	19.19	11.04	6.67
2014-07-17 08:40:00	19.66	19.38	19.19	11.24	6.67
2014-07-17 08:50:00	19.66	19.47	19	11.24	6.67
2014-07-17 09:00:00	19.85	19.47	19	11.24	6.57
2014-07-17 09:10:00	19.85	19.57	19.09	11.43	6.57
2014-07-17 09:20:00	20.14	19.66	18.9	11.43	6.57
2014-07-17 09:30:00	20.23	19.76	18.9	11.33	6.88
2014-07-17 09:40:00	20.23	19.76	18.9	11.43	6.98
2014-07-17 09:50:00	20.42	19.85	18.81	11.62	6.98
2014-07-17 10:00:00	20.61	19.95	18.81	11.43	6.88
2014-07-17 10:10:00	20.71	20.33	18.9	11.33	6.88
2014-07-17 10:20:00	20.81	20.42	19	11.53	6.78
2014-07-17 10:30:00	21	20.61	19.09	11.43	6.67
2014-07-17 10:40:00	21	20.81	19	11.62	6.37
2014-07-17 10:50:00	21.09	20.71	19	11.43	6.57
2014-07-17 11:00:00	21.19	20.81	18.81	11.33	6.37
2014-07-17 11:10:00	21.57	20.9	18.81	11.14	6.37
